id,ID_COSMOS,redshift,chimera_QSO_weight,resample_weight,log_stellar_mass_truth,MASS_MED_GAL,u_sdss,u_sdss_err,r_sdss,r_sdss_err,i_sdss,i_sdss_err,z_sdss,z_sdss_err,J_2mass,J_2mass_err,H_2mass,H_2mass_err,Ks_2mass,Ks_2mass_err,spitzer.irac.I1,spitzer.irac.I1_err,spitzer.irac.I2,spitzer.irac.I2_err,NUMBER,ALPHA_J2000,DELTA_J2000,zcosmos_row,sky_sep_arcsec,zcosmos_file,zcosmos_original_file,zcosmos_object_id,zcosmos_alpha,zcosmos_delta,zcosmos_snr,zcosmos_reference,zcosmos_redshift,delta_redshift_chimera_minus_zcosmos
022706.80-090717.0_436240_0.3,436240,0.9613999724388123,0.3,1.0,10.6723,10.6723,0.014243453741073608,0.0006714517949149013,0.03175628185272217,0.0007706181495450437,0.038077954202890396,0.0007316712872125208,0.049432214349508286,0.0017042446415871382,0.07584689557552338,0.016813604161143303,0.15517427027225494,0.023875748738646507,0.20161792635917664,0.027811134234070778,0.3392180800437927,0.007033427711576223,0.5427268743515015,0.012130778282880783,436240,150.3904832698091,1.9570149058371094,5621,0.05949584136879502,ADP.2015-10-15T12_50_16.890.fits,zCOSMOS_BRIGHT_DR3_000810774_ZCMRa64_M1_Q1_39_1.fits,810774,150.390472,1.957027,4.377770273961405,2009ApJS..184..218L,,
015420.27+124055.5_688869_0.0003,688869,0.4715999960899353,0.0003,202.0,8.94195,8.94195,0.0011199890868738294,3.300263051642105e-05,0.002682790858671069,6.338742969091982e-05,0.0033710224088281393,6.066321657272056e-05,0.004209423903375864,6.58444405416958e-05,0.004178058356046677,0.0001600281393621117,,,,,0.0032872329466044903,7.463993097189814e-05,0.0032021948136389256,9.950355160981417e-05,688869,150.30713433823038,2.3441136720044535,12086,0.05959720958140217,ADP.2015-10-15T12_55_25.237.fits,zCOSMOS_BRIGHT_DR3_000830701_ZCMRa67_M2_Q1_6_1.fits,830701,150.307129,2.344098,1.819487374568171,2009ApJS..184..218L,,
154518.05+463837.9_658253_0.03,658253,0.2214999943971634,0.03,2.0,8.65863,8.65863,0.002787175588309765,5.9454661823110655e-05,0.021062027662992477,0.0003341754199936986,0.015304574742913246,0.00017616007244214416,0.02828337252140045,0.00034944512299261987,0.05075782537460327,0.0016949261771515012,0.07632356137037277,0.003076654626056552,0.13666699826717377,0.004111217800527811,0.2536576986312866,0.0055570947006344795,0.39593762159347534,0.007653852459043264,658253,150.29759262336026,2.29866560409863,5521,0.05981679708233833,ADP.2015-10-15T12_50_13.810.fits,zCOSMOS_BRIGHT_DR3_000830733_ZCMRa77_M2_Q4_25_1.fits,830733,150.297592,2.298649,3.711723530633521,2009ApJS..184..218L,,
144016.02+202114.1_487277_0.03,487277,0.20839999616146088,0.03,1.0,8.82784,8.82784,0.006108463276177645,0.00010476769239176065,0.012063880451023579,0.0001839195901993662,0.011454141698777676,0.00011360758799128234,0.01522083394229412,0.00016971852164715528,0.02122805267572403,0.001410564873367548,0.02719710022211075,0.0020384080708026886,,,0.0582488551735878,0.0012315938947722316,0.08258314430713654,0.0019003446213901043,487277,149.9428416162466,2.040344261288804,1965,0.059952757571959545,ADP.2015-10-15T12_46_30.483.fits,zCOSMOS_BRIGHT_DR3_000819244_ZCMRa33_M2_Q2_12_1.fits,819244,149.942825,2.040343,3.906335013215434,2009ApJS..184..218L,,
080544.13+113040.2_386178_1,386178,0.2053000032901764,1.0,4.0,9.36699,9.36699,0.17061030864715576,0.0034376445692032576,0.36390548944473267,0.005574584472924471,0.2703509032726288,0.002853936515748501,0.3249134123325348,0.0068629891611635685,0.7347179055213928,0.06808744370937347,0.7648022770881653,0.09420467913150787,1.1053366661071777,0.10414761304855347,1.5260432958602905,0.039323169738054276,1.7155314683914185,0.04440699517726898,386178,149.8345611082885,1.8754154226492485,2995,0.060030088835604685,ADP.2015-10-15T12_47_45.620.fits,zCOSMOS_BRIGHT_DR3_000813238_ZCMRa33_M1_Q4_22_1.fits,813238,149.834564,1.875399,5.343034063027945,2009ApJS..184..218L,,
035206.93-064415.6_326341_0.003,326341,0.16830000281333923,0.003,122.0,9.051,9.051,0.003872389206662774,3.9436446968466043e-05,0.014876189641654491,0.00013542789383791387,0.017947884276509285,0.00011835457553388551,0.024494124576449394,8.535867527825758e-05,0.02990676462650299,0.0002155758411390707,0.03769300878047943,0.0007675044471397996,0.03793644905090332,0.0007836017175577581,0.027208030223846436,0.0002274281287100166,0.025128476321697235,0.00027505852631293237,326341,150.1724555292074,1.7827797799248097,15369,0.06019779303137485,ADP.2015-10-15T12_58_11.313.fits,zCOSMOS_BRIGHT_DR3_000805426_ZCMRa62_M2_Q4_10_1.fits,805426,150.17244,1.782786,4.999765643112817,2009ApJS..184..218L,,
085045.32+172002.8_558778_1,558778,0.3499999940395355,1.0,111.0,9.15148,9.15148,0.06712926179170609,0.002097691409289837,0.22990500926971436,0.005476934835314751,0.20775489509105682,0.004159177653491497,0.3518293797969818,0.008047432638704777,0.3291366696357727,0.04234926030039787,0.6482867002487183,0.06520360708236694,1.1277692317962646,0.06691699475049973,2.839395046234131,0.0660015419125557,4.961143970489502,0.11076317727565765,558778,149.69518077138184,2.149011756738354,18272,0.06040461179608555,ADP.2015-10-15T13_00_42.563.fits,zCOSMOS_BRIGHT_DR3_000826911_ZCMRa24_M1_Q3_15_1.fits,826911,149.695175,2.148996,1.935144655252549,2009ApJS..184..218L,,
022417.16-092549.2_466715_1,466715,0.31029999256134033,1.0,1.0,10.8145,10.8145,0.24567505717277527,0.003845169674605131,0.25957736372947693,0.003986356779932976,0.312002569437027,0.004749062471091747,0.4487474262714386,0.0076157208532094955,,,0.5778716206550598,0.0680236965417862,0.8678561449050903,0.07532203197479248,1.010805368423462,0.02355162985622883,1.4550515413284302,0.037764981389045715,466715,150.17229764990208,2.006071995926193,7253,0.06047309205935761,ADP.2015-10-15T12_51_34.297.fits,zCOSMOS_BRIGHT_DR3_000818225_ZCMRa54_M1_Q1_10_1.fits,818225,150.172287,2.006059,12.49744503984476,2009ApJS..184..218L,,
135439.82-030956.2_763624_0.3,763624,0.4343999922275543,0.3,141.0,9.48911,9.48911,0.019204605370759964,0.0006255924236029387,0.031094267964363098,0.0005685030482709408,0.027717016637325287,0.0003807323519140482,0.04176421836018562,0.0014095270307734609,,,0.1333748996257782,0.025933092460036278,,,0.12289240956306458,0.004068209324032068,0.1636715829372406,0.007128111086785793,763624,150.51258357851313,2.4568519530015784,2686,0.06065084103162316,ADP.2015-10-15T12_47_26.773.fits,zCOSMOS_BRIGHT_DR3_000829604_ZCMRa77_M2_Q2_26_1.fits,829604,150.512589,2.456836,1.408237204092741,2009ApJS..184..218L,,
095613.83+555604.3_728136_0.1,728136,0.852400004863739,0.1,1.0,10.4484,10.4484,0.0008040292887017131,0.00010170938912779093,0.00568211916834116,0.00014872934843879193,0.0063727255910634995,9.606085950508714e-05,0.014734855853021145,0.0004412054258864373,,,0.041000112891197205,0.007490507327020168,0.06733204424381256,0.008611251600086689,0.10871293395757675,0.0019120598444715142,0.1765516996383667,0.0038146567530930042,728136,149.56511009722084,2.402524966593257,4000,0.060668316765287486,ADP.2015-10-15T12_48_34.227.fits,zCOSMOS_BRIGHT_DR3_000834555_ZCMRa18_M1_Q4_21_1.fits,834555,149.565094,2.40253,1.905596307462092,2009ApJS..184..218L,,
075004.39+170245.8_684064_0.01,684064,0.3619000017642975,0.01,214.0,9.22725,9.22725,0.012933189980685711,0.00017078648670576513,0.014185572043061256,0.00013133518223185092,0.01654224842786789,0.00012288244033697993,0.020225098356604576,0.0001738662540446967,0.014905529096722603,0.0005557957920245826,0.017463820055127144,0.0010353998513892293,0.022280462086200714,0.0012194386217743158,0.030685503035783768,0.0005964877200312912,0.045352570712566376,0.0008844863041304052,684064,150.5161075864007,2.335520880369711,7200,0.06071217532084969,ADP.2015-10-15T12_51_32.753.fits,zCOSMOS_BRIGHT_DR3_000829589_ZCMRa77_M1_Q1_15_1.fits,829589,150.516098,2.335507,2.694896629573322,2009ApJS..184..218L,,
091010.02+481341.7_628209_0.0003,628209,0.12520000338554382,0.0003,599.0,8.11002,8.11002,0.0015987985534593463,3.284266131231561e-05,0.004209811333566904,7.930301944725215e-05,0.005180441774427891,8.001457899808884e-05,0.006119551602751017,7.676954555790871e-05,0.007015277165919542,0.00019659785903058946,0.007735497783869505,0.0006185118108987808,0.007817521691322327,0.0009038060670718551,0.005150184966623783,0.00011635860573733225,0.0054227448999881744,0.00014152338553685695,628209,149.51407990944105,2.2527891034727494,13267,0.060791244131378874,ADP.2015-10-15T12_56_17.950.fits,zCOSMOS_BRIGHT_DR3_000827743_ZCMRa15_M2_Q3_12_1.fits,827743,149.514069,2.252802,0.7174716425626706,2009ApJS..184..218L,,
032024.98+004418.0_344952_0.0001,344952,0.45010000467300415,0.0001,360.0,9.1764,9.1764,0.0017553198849782348,3.870881846523844e-05,0.0046758027747273445,8.183262980310246e-05,0.005811486858874559,7.622130942763761e-05,0.007662707474082708,7.093665772117674e-05,0.007922208867967129,0.00015617867757100612,,,0.00877710897475481,0.0007531986921094358,0.00669780233874917,6.917001155670732e-05,0.0059692771174013615,0.00011357606126694009,344952,150.3915226780983,1.8118022175286848,18183,0.06092477052055629,ADP.2015-10-15T13_00_38.680.fits,zCOSMOS_BRIGHT_DR3_000810767_ZCMRa82_M2_Q4_4_1.fits,810767,150.39151,1.811791,3.154137047076645,2009ApJS..184..218L,,
034601.93-070024.2_528982_0.3,528982,0.6323999762535095,0.3,14675.0,9.60744,9.60744,0.014410825446248055,0.0006668337155133486,0.027239656075835228,0.0007294755196198821,0.02392958477139473,0.00045961193973198533,0.030735250562429428,0.0014131794450804591,0.057589706033468246,0.011184288188815117,0.07241126149892807,0.016246598213911057,0.12547117471694946,0.025049302726984024,0.1611611396074295,0.004831197205930948,0.18902580440044403,0.006846949458122253,528982,149.9443022228784,2.10565126706932,8922,0.06097285580487554,ADP.2015-10-15T12_53_10.033.fits,zCOSMOS_BRIGHT_DR3_000819239_ZCMRa44_M2_Q3_36_1.fits,819239,149.94429,2.105663,1.175663853985076,2009ApJS..184..218L,,
025646.97+011349.2_448794_0.0001,448794,0.16779999434947968,0.0001,336.0,9.67163,9.67163,0.001914864289574325,2.4622186174383387e-05,0.015749771147966385,0.000143514946103096,0.023832861334085464,0.0001366633950965479,0.03653251379728317,7.123025716282427e-05,0.05872050300240517,0.00011066601291531697,0.07812768220901489,0.0005769083509221673,0.09460345655679703,0.0007911957800388336,0.06550414115190506,0.0003224574902560562,0.05285992473363876,0.00022202188847586513,448794,150.21003913511257,1.9755818202799718,12937,0.06103832712506232,ADP.2015-10-15T12_55_59.777.fits,zCOSMOS_BRIGHT_DR3_000818021_ZCMRa64_M1_Q4_28_2.fits,818021,150.210037,1.975565,11.89705549597541,2009ApJS..184..218L,,
080202.78+101943.1_244277_0.3,244277,0.2037000060081482,0.3,4.0,9.3546,9.3546,0.014392639510333538,0.0004621931875590235,0.10491085052490234,0.0011395530309528112,0.0792369693517685,0.0008707690285518765,0.12408065795898438,0.002326215850189328,0.23354071378707886,0.01741916686296463,0.4503103494644165,0.029226500540971756,0.83033287525177,0.030310828238725662,2.0068466663360596,0.04764511063694954,3.3104143142700195,0.06702832132577896,244277,150.3589263761457,1.6508670046143001,512,0.06106741521215678,ADP.2015-10-15T12_45_16.247.fits,zCOSMOS_BRIGHT_DR3_000804536_ZCMRa81_M1_Q4_16_1.fits,804536,150.358932,1.650851,6.640335671900053,2009ApJS..184..218L,,
094921.61+581655.4_322533_0.1,322533,0.5938000082969666,0.1,5.0,10.6512,10.6512,0.0004994497285224497,0.00014729851682204753,0.005215292330831289,0.0001338797010248527,0.007722691632807255,0.00010963093518512323,0.014210239052772522,0.00039478024700656533,0.03494501858949661,0.005096317268908024,0.0446612611413002,0.005922241136431694,,,0.05139239877462387,0.0007094012689776719,0.05114360153675079,0.001245721592567861,322533,149.56834612548144,1.777761932294018,15302,0.061103339801456984,ADP.2015-10-15T12_58_07.693.fits,zCOSMOS_BRIGHT_DR3_000808059_ZCMRa11_M1_Q3_27_1.fits,808059,149.568359,1.777773,3.537250349522265,2009ApJS..184..218L,,
080137.06+134022.7_815865_1,815865,0.7939000129699707,1.0,5.0,10.6723,10.6723,0.10778137296438217,0.002084118314087391,0.2560262382030487,0.003974341321736574,0.2261546552181244,0.0034281511325389147,0.32114723324775696,0.006532776169478893,0.4524468183517456,0.055777788162231445,0.44021326303482056,0.07794102281332016,,,0.5744980573654175,0.017473110929131508,0.7382041811943054,0.025189870968461037,815865,150.76210424092858,2.53583951305232,1501,0.061281444632659825,ADP.2015-10-15T12_46_08.997.fits,zCOSMOS_BRIGHT_DR3_000835444_ZCMRa99_M1_Q1_17_1.fits,835444,150.7621,2.535856,3.880079088819954,2009ApJS..184..218L,,
164729.85+354605.8_350048_0.3,350048,0.25839999318122864,0.3,3.0,9.95189,9.95189,0.035706426948308945,0.0006982822087593377,0.0695800632238388,0.0008418058278039098,0.0729314386844635,0.0006729860906489193,0.10864493995904922,0.0015756887150928378,,,0.26006555557250977,0.02655717171728611,0.24072936177253723,0.03300750255584717,0.3558943271636963,0.007661142852157354,0.5364401340484619,0.010889191180467606,350048,149.5954441681104,1.8194123794323884,15986,0.06131451916354379,ADP.2015-10-15T12_58_55.587.fits,zCOSMOS_BRIGHT_DR3_000814277_ZCMRa22_M1_Q4_3_1.fits,814277,149.595428,1.819407,8.258117659932234,2009ApJS..184..218L,,
081007.64+542443.8_324105_1,324105,1.1253999471664429,1.0,11.0,9.67989,9.67989,0.5338459014892578,0.009383605793118477,1.0102242231369019,0.012137946672737598,0.9933223724365234,0.01562558114528656,0.9694294929504395,0.014306931756436825,,,,,1.1035642623901367,0.07835213094949722,2.4327335357666016,0.05644635111093521,5.353377819061279,0.10942892730236053,324105,150.13995169547414,1.7809480106973896,5090,0.06172106434624662,ADP.2015-10-15T12_49_31.340.fits,zCOSMOS_BRIGHT_DR3_000805575_ZCMRa51_M2_Q2_21_1.fits,805575,150.139954,1.780965,2.663718534240118,2009ApJS..184..218L,,
084323.69+165656.1_667338_0.03,667338,1.0925999879837036,0.03,2.0,10.4134,10.4134,0.0006247594719752669,3.780474071390927e-05,0.00575100164860487,8.927776070777327e-05,0.0042186276987195015,6.0042006225558e-05,0.011262216605246067,0.00016599567607045174,0.015838494524359703,0.001366830663755536,0.023792220279574394,0.002299825195223093,0.03495384380221367,0.0021541505120694637,0.05983249843120575,0.0008965279557742178,0.09294500946998596,0.001672014594078064,667338,150.01615795340507,2.312773122070001,13872,0.06175430999894498,ADP.2015-10-15T12_56_49.980.fits,zCOSMOS_BRIGHT_DR3_000832240_ZCMRa46_M1_Q2_34_3.fits,832240,150.016159,2.312756,1.41821213504296,2009ApJS..184..218L,,
080754.50+494627.6_308849_0.03,308849,0.5659999847412109,0.03,18.0,10.2536,10.2536,0.000706662714947015,6.37179400655441e-05,0.00602181488648057,9.106845391215757e-05,0.0072201918810606,8.317054016515613e-05,0.011983507312834263,0.0001483929081587121,0.020474717020988464,0.001632707891985774,,,0.03901802748441696,0.002387541113421321,0.04420909285545349,0.0004946485860273242,0.04504742845892906,0.0007957927300594747,308849,149.67252867142602,1.7558874300685152,5511,0.06175627646293965,ADP.2015-10-15T12_50_13.490.fits,zCOSMOS_BRIGHT_DR3_000807626_ZCMRa12_M1_Q1_14_1.fits,807626,149.672516,1.755899,4.183581440843629,2009ApJS..184..218L,,
075217.84+193542.2_680125_0.0003,680125,0.12460000067949295,0.0003,87.0,9.09147,9.09147,0.0016307574696838856,2.5593704776838422e-05,0.012352553196251392,0.00012599163164850324,0.016446145251393318,0.00011775804159697145,0.023264717310667038,8.55439284350723e-05,0.029846975579857826,0.0001221400743816048,0.035006195306777954,0.0008106881869025528,0.035218171775341034,0.0008931636693887413,0.02323194220662117,0.00017997169925365597,0.020560329779982567,0.0002331816649530083,680125,149.73830072147695,2.328842759011964,10077,0.06179963935683863,ADP.2015-10-15T12_53_59.470.fits,zCOSMOS_BRIGHT_DR3_000833672_ZCMRa17_M2_Q1_17_1.fits,833672,149.738297,2.328826,6.579598316928585,2009ApJS..184..218L,,
074801.75+291028.9_543896_0.01,543896,0.35260000824928284,0.01,1.0,9.0152,9.0152,0.0004661221173591912,3.2922704122029245e-05,0.0037739239633083344,6.976768054300919e-05,0.004512408748269081,6.948122609173879e-05,0.006763591896742582,9.205157402902842e-05,,,0.010987916961312294,0.0010531289735808969,0.010925116017460823,0.0010212046327069402,0.007715252693742514,0.00015690084546804428,0.008230728097259998,0.0002445658901706338,543896,149.81141897303002,2.1280672021669034,12062,0.061827470855742354,ADP.2015-10-15T12_55_24.737.fits,zCOSMOS_BRIGHT_DR3_000826312_ZCMRa35_M1_Q4_11_1.fits,826312,149.811432,2.128056,3.205396702627729,2009ApJS..184..218L,,
034430.03-005842.7_556579_0.001,556579,0.2847000062465668,0.001,35.0,10.1007,10.1007,0.0014192452654242516,2.6938465452985838e-05,0.014161283150315285,0.00013656224473379552,0.022971970960497856,0.00013664935249835253,0.03622640296816826,8.259293826995417e-05,0.059054963290691376,0.0002007532020797953,,,0.09995516389608383,0.000785314419772476,0.059858519583940506,0.0002100184210576117,0.060329947620630264,0.0002736901806201786,556579,149.5739208701467,2.144380744419259,11834,0.061834081577909455,ADP.2015-10-15T12_55_17.230.fits,zCOSMOS_BRIGHT_DR3_000827511_ZCMRa15_M1_Q4_5_1.fits,827511,149.573914,2.144365,9.871989380136583,2009ApJS..184..218L,,
075209.09+414235.5_627857_0.001,627857,0.25999999046325684,0.001,35.0,9.81191,9.81191,0.0022569948341697454,2.8108866899856366e-05,0.013552077114582062,0.0001332911051576957,0.019506720826029778,0.00012644338130485266,0.02851022593677044,8.899150270735845e-05,0.04239530861377716,0.00014310171536635607,,,,,0.04493812844157219,0.00019726627215277404,0.04394877701997757,0.00025983230443671346,627857,150.56716440899186,2.248950690215186,18027,0.06189511536178705,ADP.2015-10-15T13_00_31.403.fits,zCOSMOS_BRIGHT_DR3_000822544_ZCMRa96_M1_Q4_5_1.fits,822544,150.567154,2.248937,7.463549226753274,2009ApJS..184..218L,,
074820.86+233838.4_340092_0.03,340092,0.9860000014305115,0.03,32.0,10.9441,10.9441,0.0026962868869304657,7.796100544510409e-05,0.004670343361794949,8.560639253119007e-05,0.005469438619911671,7.250935595948249e-05,0.01023043692111969,0.00014370825374498963,0.017420506104826927,0.0014284694334492087,,,,,0.06187105178833008,0.0005362569354474545,0.06785180419683456,0.0009157382883131504,340092,150.3097400215023,1.804342735570887,13697,0.06203371936413544,ADP.2015-10-15T12_56_40.667.fits,zCOSMOS_BRIGHT_DR3_000811105_ZCMRa61_M2_Q2_8_1.fits,811105,150.309723,1.80434,1.416352749938758,2009ApJS..184..218L,,
030000.57+004828.0_713796_0.3,713796,0.8962000012397766,0.3,80.0,10.4743,10.4743,0.02025730349123478,0.0007784587214700878,0.31965699791908264,0.005573817528784275,0.2801222503185272,0.004295669496059418,0.45253971219062805,0.007746584713459015,0.4549463391304016,0.01956438086926937,0.4662007689476013,0.031049242243170738,0.48462051153182983,0.030028682202100754,0.8173313736915588,0.01803002692759037,1.5123889446258545,0.03308316320180893,713796,150.22537819348784,2.3798600922783417,9345,0.06206786009034715,ADP.2015-10-15T12_53_28.950.fits,zCOSMOS_BRIGHT_DR3_000831108_ZCMRa78_M1_Q4_22_2.fits,831108,150.225372,2.379844,2.972521060846613,2009ApJS..184..218L,,
152259.51+032347.7_291874_0.1,291874,0.5663999915122986,0.1,13.0,9.35919,9.35919,0.0031595034524798393,0.00018232985166832805,0.02058737352490425,0.00028292962815612555,0.014348411001265049,0.00014806483522988856,0.024054039269685745,0.0005483516142703593,0.03381289169192314,0.004518723580986261,0.058859530836343765,0.00633554020896554,0.09502562880516052,0.007371826563030481,0.2845573425292969,0.0064874873496592045,0.6064960956573486,0.012324231676757336,291874,149.8703750054762,1.7280258573047906,709,0.0621296284134343,ADP.2015-10-15T12_45_28.420.fits,zCOSMOS_BRIGHT_DR3_000806728_ZCMRa22_M1_Q1_29_1.fits,806728,149.870377,1.728043,2.138579892015781,2009ApJS..184..218L,,
